ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
AGhsA080320	4.05e-06	1.11e-06	-5.052751	4.557528	-0.3189201	MRPS34	mitochondrial ribosomal protein S34
AGhsA180815	4.05e-06	1.11e-06	-5.052633	4.557006	-0.349471	STX3	syntaxin 3
AGhsS010512	4.05e-06	1.11e-06	-5.052503	4.556438	-0.3449916	ACTB	actin, beta
AGhsB131302	4.08e-06	1.12e-06	-5.051307	4.551171	-0.1728049	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif, 6
AGhsB060410	4.09e-06	1.12e-06	-5.050682	4.548422	-0.165716		
AGhsC081319	4.11e-06	1.13e-06	5.049538	4.543388	0.2130526		
AGhsA220916	4.14e-06	1.14e-06	-5.047736	4.535463	-0.180219	SMAD1	SMAD family member 1
AGhsA081205	4.16e-06	1.14e-06	5.046607	4.530497	0.297746	BAIAP2L2	BAI1-associated protein 2-like 2
AGhsC040406	4.17e-06	1.14e-06	5.046176	4.528599	0.1601028		
AGhsC091204	4.17e-06	1.15e-06	-5.045936	4.527544	-0.1993363		
AGhsB061518	4.21e-06	1.16e-06	-5.044022	4.519128	-0.3046311	MYH7B	myosin, heavy chain 7B, cardiac muscle, beta
AGhsA010807	4.23e-06	1.16e-06	-5.042537	4.5126	-0.3006621	CDC42EP1	CDC42 effector protein (Rho GTPase binding) 1
AGhsB210513	4.25e-06	1.17e-06	5.041645	4.508681	0.2029363	SUZ12	suppressor of zeste 12 homolog (Drosophila)
AGhsB131205	4.25e-06	1.17e-06	5.041573	4.508364	0.1968278		
AGhsA110107	4.29e-06	1.18e-06	-5.039564	4.499538	-0.1585276	ADRA1B	adrenergic, alpha-1B-, receptor
AGhsC031013	4.30e-06	1.18e-06	5.039049	4.497278	0.227441		
AGhsB110619	4.31e-06	1.18e-06	5.038547	4.495072	0.2516088	MXRA8	matrix-remodelling associated 8
AGhsA151522	4.35e-06	1.20e-06	5.036239	4.484935	0.2376028	RGS11	regulator of G-protein signaling 11
AGhsB261113	4.37e-06	1.20e-06	5.035145	4.480129	0.3216156	CEACAM19	carcinoembryonic antigen-related cell adhesion molecule 19
AGhsA181123	4.38e-06	1.21e-06	-5.034391	4.476822	-0.2984215	RARRES3	retinoic acid receptor responder (tazarotene induced) 3
AGhsB060404	4.40e-06	1.21e-06	-5.033625	4.473458	-0.2710697	CCDC42///IFI6	coiled-coil domain containing 42///interferon, alpha-inducible protein 6
AGhsC131523	4.42e-06	1.22e-06	5.032706	4.469426	0.2039808		
AGhsA191207	4.44e-06	1.22e-06	-5.031463	4.46397	-0.2192099	PTGDS	prostaglandin D2 synthase 21kDa (brain)
AGhsB220405	4.45e-06	1.23e-06	5.031123	4.46248	0.2371024	PPY2	pancreatic polypeptide 2
AGhsA081409	4.47e-06	1.23e-06	-5.030134	4.458138	-0.2513932	PHKG1	phosphorylase kinase, gamma 1 (muscle)
AGhsB101610	4.47e-06	1.23e-06	-5.029823	4.456775	-0.2596513	SF3B5	splicing factor 3b, subunit 5, 10kDa
AGhsA151413	4.49e-06	1.24e-06	5.028558	4.451226	0.1933726	NUPR1	nuclear protein 1
AGhsA051417	4.50e-06	1.24e-06	-5.028483	4.450896	-0.2820098		
AGhsA261602	4.52e-06	1.25e-06	-5.027158	4.445085	-0.3755475	PDCD5	programmed cell death 5
AGhsC040924	4.54e-06	1.25e-06	5.025952	4.439799	0.3388157		
AGhsB241223	4.54e-06	1.25e-06	-5.025932	4.439712	-0.1903049	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
AGhsC051109	4.57e-06	1.26e-06	-5.024674	4.434195	-0.265342		
AGhsB081314	4.58e-06	1.26e-06	-5.024254	4.432354	-0.1609434	HMG2L1	high-mobility group protein 2-like 1
AGhsB240705	4.58e-06	1.27e-06	5.023962	4.431075	0.2522321		
AGhsA151613	4.59e-06	1.27e-06	-5.023715	4.42999	-0.3333423	TMEM186	transmembrane protein 186
AGhsC220706	4.59e-06	1.27e-06	-5.023508	4.429084	-0.2472204		
AGhsB050513	4.61e-06	1.27e-06	-5.022428	4.424349	-0.1745755	OSBP2	oxysterol binding protein 2
AGhsC140805	4.62e-06	1.28e-06	5.021861	4.421868	0.2801701		
AGhsC101109	4.65e-06	1.29e-06	5.020243	4.41478	0.1978487		
AGhsA221506	4.68e-06	1.30e-06	-5.018853	4.408688	-0.2257783	UQCRC1	ubiquinol-cytochrome c reductase core protein I
AGhsC060306	4.70e-06	1.30e-06	-5.01799	4.404908	-0.1576061		
AGhsA250701	4.70e-06	1.30e-06	5.017829	4.404204	0.3249191	TSPAN1	tetraspanin 1
AGhsA100412	4.71e-06	1.30e-06	-5.017306	4.401915	-0.3464589	MGEA5	meningioma expressed antigen 5 (hyaluronidase)
AGhsC161311	4.74e-06	1.31e-06	5.015779	4.395229	0.2487753		
AGhsB221002	4.75e-06	1.32e-06	-5.015542	4.394191	-0.1604363	PLEKHH1	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1
AGhsB111224	4.77e-06	1.32e-06	-5.014525	4.389738	-0.3159249		
AGhsC160123	4.77e-06	1.32e-06	-5.014474	4.389515	-0.24734		
AGhsB141415	4.80e-06	1.33e-06	5.012947	4.382834	0.235374	FOXO4	forkhead box O4
AGhsA181524	4.82e-06	1.34e-06	5.011964	4.378531	0.3237146	COL17A1	collagen, type XVII, alpha 1
AGhsB090606	4.85e-06	1.34e-06	-5.010655	4.372803	-0.1476011		
AGhsB140916	4.85e-06	1.35e-06	-5.010451	4.371914	-0.2641947	TNNT3	troponin T type 3 (skeletal, fast)
AGhsA060502	4.86e-06	1.35e-06	5.009875	4.369391	0.3248619	STAB1	stabilin 1
AGhsC010215	4.87e-06	1.35e-06	-5.009511	4.367802	-0.1533288		
AGhsA230709	4.87e-06	1.35e-06	-5.009322	4.366976	-0.2086321	ACAA1	acetyl-Coenzyme A acyltransferase 1 (peroxisomal 3-oxoacyl-Coenzyme A thiolase)
AGhsB061421	4.91e-06	1.36e-06	5.007608	4.359479	0.1995216	FGFR1OP2	FGFR1 oncogene partner 2
AGhsB060619	4.93e-06	1.37e-06	-5.006809	4.355984	-0.1868885	FBXO4	F-box protein 4
AGhsB011205	4.93e-06	1.37e-06	5.006775	4.355835	0.2580492		
AGhsA131612	4.94e-06	1.37e-06	5.006072	4.352762	0.2635495	SUPT5H	suppressor of Ty 5 homolog (S. cerevisiae)
AGhsB221223	4.98e-06	1.38e-06	5.004437	4.345619	0.3327628	CHRNA9	cholinergic receptor, nicotinic, alpha 9
AGhsA091023	4.99e-06	1.39e-06	5.003713	4.342453	0.226031	CHRNA7	cholinergic receptor, nicotinic, alpha 7
AGhsA101415	4.99e-06	1.39e-06	-5.003642	4.342142	-0.2036944	GPSM3	G-protein signaling modulator 3 (AGS3-like, C. elegans)
AGhsB171007	5.03e-06	1.40e-06	5.001746	4.333857	0.274124		
AGhsB081503	5.04e-06	1.40e-06	-5.001476	4.332681	-0.2436388	TNFAIP8L2	tumor necrosis factor, alpha-induced protein 8-like 2
AGhsA150910	5.04e-06	1.40e-06	-5.00135	4.332127	-0.1651331	WDR79	WD repeat domain 79
AGhsC050708	5.05e-06	1.40e-06	-5.000985	4.330533	-0.2904633	IMP4	IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast)
AGhsB141103	5.05e-06	1.41e-06	5.000789	4.329679	0.3022591	MAPT	microtubule-associated protein tau
AGhsA081615	5.07e-06	1.41e-06	4.999888	4.325744	0.2594896	BRD1	bromodomain containing 1
AGhsA160507	5.07e-06	1.41e-06	4.999848	4.325566	0.4685057	BCL2A1	BCL2-related protein A1
AGhsA171107	5.09e-06	1.42e-06	-4.999086	4.322239	-0.2085192		
AGhsA090421	5.09e-06	1.42e-06	-4.998938	4.321594	-0.2106216	SAFB	scaffold attachment factor B
AGhsA030406	5.13e-06	1.43e-06	-4.997245	4.314201	-0.2145637	C20orf77	chromosome 20 open reading frame 77
AGhsB121005	5.14e-06	1.43e-06	-4.996385	4.310448	-0.2344087	SUCLG2	succinate-CoA ligase, GDP-forming, beta subunit
AGhsC080419	5.15e-06	1.44e-06	-4.996262	4.309911	-0.225908	PRKAR1B	protein kinase, cAMP-dependent, regulatory, type I, beta
AGhsB070819	5.15e-06	1.44e-06	-4.996119	4.309285	-0.2251078	C17orf70	chromosome 17 open reading frame 70
AGhsA251311	5.19e-06	1.45e-06	-4.994135	4.300629	-0.2483575	CSDE1	cold shock domain containing E1, RNA-binding
AGhsA160603	5.20e-06	1.45e-06	-4.993957	4.299851	-0.3407227	DUT	dUTP pyrophosphatase
AGhsA260921	5.21e-06	1.46e-06	4.99324	4.296721	0.2520889		
AGhsC030405	5.22e-06	1.46e-06	-4.992917	4.295314	-0.147879		
AGhsA100821	5.22e-06	1.46e-06	-4.992865	4.295088	-0.5150421	SDCBP	syndecan binding protein (syntenin)
AGhsA160505	5.25e-06	1.47e-06	-4.991286	4.288197	-0.4313359	UBE3A	ubiquitin protein ligase E3A (human papilloma virus E6-associated protein, Angelman syndrome)
AGhsB021311	5.26e-06	1.47e-06	-4.99102	4.287039	-0.3215465		
AGhsB231623	5.28e-06	1.48e-06	4.990019	4.282669	0.2483524	RNF208	ring finger protein 208
AGhsA011214	5.29e-06	1.48e-06	-4.989473	4.28029	-0.3459653	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1
AGhsB161002	5.32e-06	1.49e-06	4.988437	4.275772	0.2417891		
AGhsB070115	5.34e-06	1.49e-06	4.987393	4.271222	0.3101651	ATP11A	ATPase, class VI, type 11A
AGhsC260405	5.35e-06	1.50e-06	4.987051	4.269732	0.2332564		
AGhsA111219	5.38e-06	1.50e-06	4.985872	4.264593	0.2312028	RIT1	Ras-like without CAAX 1
AGhsA110708	5.39e-06	1.51e-06	4.985049	4.261004	0.2586759	LTF	lactotransferrin
AGhsC130916	5.40e-06	1.51e-06	-4.984932	4.260493	-0.2078925		
AGhsB050912	5.40e-06	1.51e-06	-4.984524	4.258718	-0.2115094	ACPT	acid phosphatase, testicular
AGhsB101108	5.45e-06	1.53e-06	-4.982679	4.250679	-0.1616493	SYTL1	synaptotagmin-like 1
AGhsA140607	5.45e-06	1.53e-06	4.982393	4.249431	0.2925539	GPR32	G protein-coupled receptor 32
AGhsA071315	5.49e-06	1.54e-06	-4.980685	4.241993	-0.1905206	HPS6	Hermansky-Pudlak syndrome 6
AGhsB041605	5.50e-06	1.54e-06	-4.980567	4.241479	-0.2056503	HIG2	hypoxia-inducible protein 2
AGhsC031615	5.50e-06	1.54e-06	4.980429	4.24088	0.2220553		
AGhsC200323	5.51e-06	1.54e-06	-4.980118	4.239523	-0.2616779		
AGhsB140823	5.51e-06	1.55e-06	4.979782	4.238061	0.1835158	BNC1	basonuclin 1
AGhsA140617	5.51e-06	1.55e-06	-4.979667	4.23756	-0.2604245	C19orf53	chromosome 19 open reading frame 53
AGhsC040323	5.52e-06	1.55e-06	4.979342	4.236146	0.1985394		
AGhsS010804	5.52e-06	1.55e-06	-4.979246	4.235728	-0.4204431	RPL37A	ribosomal protein L37a
AGhsA250819	5.54e-06	1.55e-06	4.978614	4.232973	0.246159	ANGPTL7	angiopoietin-like 7
AGhsC061202	5.56e-06	1.56e-06	4.977592	4.228525	0.2390364		
AGhsC251619	5.58e-06	1.57e-06	-4.976895	4.22549	-0.2902544		
AGhsC221206	5.61e-06	1.58e-06	4.975522	4.219519	0.2488157		
AGhsC060110	5.61e-06	1.58e-06	-4.975394	4.218962	-0.1655088		
AGhsA130119	5.63e-06	1.58e-06	-4.974791	4.216338	-0.2173703	BACE2	beta-site APP-cleaving enzyme 2
AGhsA010102	5.72e-06	1.61e-06	4.971236	4.200872	0.2134417	OGG1	8-oxoguanine DNA glycosylase
AGhsA091115	5.73e-06	1.61e-06	-4.970586	4.198047	-0.2134333		
AGhsS010608	5.73e-06	1.61e-06	-4.970518	4.197752	-0.4206907	RPL37A	ribosomal protein L37a
AGhsC200518	5.74e-06	1.62e-06	-4.97	4.195495	-0.2668295		
AGhsA010203	5.74e-06	1.62e-06	-4.969921	4.195152	-0.2944306	ARHGAP6	Rho GTPase activating protein 6
AGhsB111210	5.74e-06	1.62e-06	4.969912	4.195116	0.2482682		
AGhsA150515	5.78e-06	1.63e-06	-4.968385	4.188476	-0.2860175	STAT5A	signal transducer and activator of transcription 5A
AGhsB130905	5.78e-06	1.63e-06	-4.968298	4.188097	-0.2629751	C1orf142	chromosome 1 open reading frame 142
AGhsC101616	5.81e-06	1.64e-06	4.967166	4.183178	0.2351954		
AGhsC011005	5.81e-06	1.64e-06	4.96695	4.182238	0.3093531		
AGhsB180318	5.85e-06	1.65e-06	-4.965449	4.175717	-0.1458305		
AGhsC240607	5.87e-06	1.66e-06	-4.964661	4.17229	-0.1252898		
AGhsB081007	5.93e-06	1.67e-06	-4.962537	4.163066	-0.1669087	SLC7A3	solute carrier family 7 (cationic amino acid transporter, y+ system), member 3
AGhsC021607	5.93e-06	1.67e-06	4.962483	4.16283	0.1889993	TSPYL2	TSPY-like 2
AGhsB201609	5.93e-06	1.67e-06	4.962396	4.162455	0.1737921		
AGhsB101207	5.93e-06	1.67e-06	4.962348	4.162247	0.2917183	INA	internexin neuronal intermediate filament protein, alpha
AGhsC161604	5.95e-06	1.68e-06	-4.961617	4.159071	-0.1691526		
AGhsC261404	5.96e-06	1.68e-06	4.960954	4.156189	0.2520435		
AGhsC200815	5.96e-06	1.68e-06	4.960855	4.15576	0.2505863		
AGhsC121508	5.98e-06	1.69e-06	4.960273	4.153232	0.226154		
AGhsC071416	5.98e-06	1.69e-06	-4.960205	4.152941	-0.2311237		
AGhsB070509	5.98e-06	1.69e-06	-4.960147	4.152688	-0.2543817	ARMC5	armadillo repeat containing 5
AGhsB161611	6.00e-06	1.70e-06	4.959379	4.149352	0.2909923		
AGhsB061019	6.00e-06	1.70e-06	4.959065	4.147989	0.2508996	YEATS2	YEATS domain containing 2
AGhsA010816	6.02e-06	1.70e-06	4.958294	4.144646	0.2200994	CALCA	calcitonin/calcitonin-related polypeptide, alpha
AGhsB110705	6.03e-06	1.70e-06	-4.958146	4.144001	-0.2018497		
AGhsA010603	6.07e-06	1.72e-06	4.956374	4.136311	0.2512517	HAGH	hydroxyacylglutathione hydrolase
AGhsA201414	6.11e-06	1.73e-06	4.955104	4.130802	0.1825539	TBL2	transducin (beta)-like 2
AGhsC080915	6.11e-06	1.73e-06	-4.955015	4.130416	-0.1965937	TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)
AGhsC160821	6.11e-06	1.73e-06	4.954941	4.130096	0.1758069		
AGhsC110817	6.13e-06	1.74e-06	4.953981	4.125929	0.2959215		
AGhsB220614	6.17e-06	1.75e-06	4.95244	4.119248	0.2232817	FGFR4	fibroblast growth factor receptor 4
AGhsB160516	6.34e-06	1.79e-06	-4.946632	4.09407	-0.2201398		
AGhsS010710	6.42e-06	1.82e-06	-4.943497	4.080489	-0.2980677	ACTB	actin, beta
AGhsA070314	6.44e-06	1.83e-06	-4.942737	4.077199	-0.2369946	MED28	mediator complex subunit 28
AGhsB041621	6.49e-06	1.84e-06	4.941151	4.070332	0.2714808	BCL2L13	BCL2-like 13 (apoptosis facilitator)
AGhsA220308	6.50e-06	1.84e-06	4.940665	4.068229	0.2307749	NMUR2	neuromedin U receptor 2
AGhsB170813	6.54e-06	1.85e-06	-4.939366	4.062607	-0.2326061		
AGhsS010707	6.55e-06	1.86e-06	-4.938953	4.060818	-0.3020553	ACTB	actin, beta
AGhsB101005	6.60e-06	1.87e-06	-4.937319	4.053747	-0.2510613	XPO6	exportin 6
AGhsC080617	6.62e-06	1.88e-06	-4.936542	4.050386	-0.2863477		
AGhsB161016	6.62e-06	1.88e-06	-4.936344	4.049531	-0.213969		
AGhsA151511	6.63e-06	1.88e-06	-4.935874	4.047495	-0.2116627	PSMD7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7
AGhsB150303	6.68e-06	1.90e-06	4.934427	4.041237	0.2134265	TNRC18	trinucleotide repeat containing 18
AGhsA011001	6.71e-06	1.91e-06	-4.933265	4.036215	-0.4521563	RPS8	ribosomal protein S8
AGhsS010610	6.73e-06	1.91e-06	-4.932637	4.033498	-0.4295047	RPL37A	ribosomal protein L37a
AGhsC190907	6.74e-06	1.91e-06	-4.932245	4.031803	-0.285935		
AGhsC100620	6.74e-06	1.92e-06	4.931909	4.03035	0.2326011		
AGhsB091020	6.78e-06	1.93e-06	4.930831	4.025691	0.2149916	C20orf56///FOXA2	chromosome 20 open reading frame 56///forkhead box A2
AGhsA111607	6.81e-06	1.94e-06	4.92968	4.020715	0.2125236	ELTD1	EGF, latrophilin and seven transmembrane domain containing 1
AGhsA261217	6.84e-06	1.95e-06	-4.928491	4.015579	-0.4979784	FAM49B	family with sequence similarity 49, member B
AGhsC031114	6.87e-06	1.95e-06	-4.927748	4.012369	-0.3662348		
AGhsC140803	6.88e-06	1.96e-06	4.92707	4.009438	0.2217874		
AGhsB101121	6.96e-06	1.98e-06	4.924619	3.998851	0.2067554	ZNF44	zinc finger protein 44
AGhsC071505	6.96e-06	1.98e-06	-4.924614	3.998832	-0.1405593		
AGhsB160207	6.96e-06	1.98e-06	-4.92448	3.998253	-0.3721782		
AGhsB210612	6.98e-06	1.99e-06	-4.923814	3.995376	-0.3408204		
AGhsA160202	7.04e-06	2.01e-06	-4.921834	3.986828	-0.2390549	FAM96B	family with sequence similarity 96, member B
AGhsA140715	7.04e-06	2.01e-06	-4.921692	3.986217	-0.1923972	CD209	CD209 molecule
AGhsC130805	7.07e-06	2.02e-06	4.920686	3.981875	0.2514336		
AGhsA110105	7.18e-06	2.05e-06	4.917334	3.967412	0.303285	CLTB	clathrin, light chain (Lcb)
AGhsA231304	7.25e-06	2.07e-06	-4.914936	3.95707	-0.2415684	SERTAD2	SERTA domain containing 2
AGhsC021204	7.29e-06	2.08e-06	4.913802	3.952179	0.245625		
AGhsA220605	7.31e-06	2.09e-06	4.91317	3.949456	0.2731115	SLC25A4	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4
AGhsB150503	7.31e-06	2.09e-06	4.913148	3.949361	0.1754717	TBX5	T-box 5
AGhsB111012	7.32e-06	2.09e-06	-4.912818	3.947937	-0.2291459		
AGhsC180122	7.34e-06	2.10e-06	-4.911853	3.94378	-0.2506587		
AGhsB021519	7.34e-06	2.10e-06	4.911851	3.943772	0.2055526	TOMM40///PVRL2///APOE///APOC1	translocase of outer mitochondrial membrane 40 homolog (yeast)///poliovirus receptor-related 2 (herpesvirus entry mediator B)///apolipoprotein E///apolipoprotein C-I
AGhsC030911	7.38e-06	2.11e-06	4.910695	3.938786	0.2981958		
AGhsC070311	7.39e-06	2.11e-06	4.910431	3.937651	0.2940819		
AGhsS010508	7.39e-06	2.11e-06	-4.910175	3.936546	-0.3145553	ACTB	actin, beta
AGhsB190619	7.41e-06	2.12e-06	-4.909732	3.934639	-0.1879111		
AGhsB251523	7.43e-06	2.13e-06	-4.908933	3.931197	-0.2174259	MRPL43	mitochondrial ribosomal protein L43
AGhsA241408	7.44e-06	2.13e-06	-4.908494	3.929305	-0.1676011	MAP7D1	MAP7 domain containing 1
AGhsA130801	7.44e-06	2.13e-06	-4.908486	3.929273	-0.3159619	RNF24	ring finger protein 24
AGhsC081616	7.45e-06	2.13e-06	-4.908344	3.92866	-0.2897861	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1
AGhsA201311	7.45e-06	2.13e-06	-4.908091	3.92757	-0.3288831	CD36	CD36 molecule (thrombospondin receptor)
AGhsA070603	7.45e-06	2.13e-06	-4.90807	3.927477	-0.24734		
AGhsA171504	7.47e-06	2.14e-06	-4.907539	3.925193	-0.1617082	CYP27B1	cytochrome P450, family 27, subfamily B, polypeptide 1
AGhsC050408	7.47e-06	2.14e-06	4.907449	3.924804	0.1642301		
AGhsB140912	7.47e-06	2.14e-06	-4.90726	3.923992	-0.2176836		
AGhsB170705	7.48e-06	2.14e-06	4.906996	3.922852	0.2339707		
AGhsC010904	7.48e-06	2.15e-06	4.906816	3.922079	0.3155644	TALDO1	transaldolase 1
AGhsB080911	7.56e-06	2.17e-06	4.904656	3.912779	0.3306418	ECT2	epithelial cell transforming sequence 2 oncogene
AGhsB160302	7.56e-06	2.17e-06	-4.904517	3.91218	-0.1937163		
AGhsB170803	7.58e-06	2.17e-06	4.903741	3.908837	0.3344188	SRCAP	Snf2-related CBP activator protein
AGhsC011507	7.62e-06	2.19e-06	-4.90266	3.904188	-0.1662146		
AGhsA151323	7.66e-06	2.20e-06	-4.901237	3.898061	-0.1888443	VAC14	Vac14 homolog (S. cerevisiae)
AGhsC010719	7.68e-06	2.21e-06	-4.900613	3.895377	-0.2654599	MRPL41	mitochondrial ribosomal protein L41
AGhsC141306	7.68e-06	2.21e-06	-4.900542	3.89507	-0.2723635		
AGhsA190413	7.69e-06	2.21e-06	-4.900422	3.894555	-0.2448181	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2
AGhsB041109	7.69e-06	2.21e-06	-4.900159	3.893424	-0.2978588		
AGhsC161218	7.70e-06	2.21e-06	4.900071	3.893045	0.2565836		
AGhsA121024	7.71e-06	2.22e-06	-4.899456	3.8904	-0.2324394	PRR5	proline rich 5 (renal)
AGhsC110316	7.74e-06	2.22e-06	-4.89879	3.887537	-0.1292453		
AGhsC241617	7.75e-06	2.23e-06	4.898223	3.885094	0.1739976		
AGhsA150816	7.76e-06	2.23e-06	-4.898127	3.884685	-0.2318278	ACE	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1
AGhsA081417	7.84e-06	2.25e-06	-4.89576	3.874505	-0.3109148	DKC1	dyskeratosis congenita 1, dyskerin
AGhsB011407	7.87e-06	2.26e-06	-4.894858	3.870627	-0.2371985	SEC14L5	SEC14-like 5 (S. cerevisiae)
AGhsA011212	7.87e-06	2.27e-06	-4.894591	3.86948	-0.2961573	MTMR14	myotubularin related protein 14
AGhsA160424	7.90e-06	2.27e-06	-4.893788	3.866029	-0.1701836		
AGhsC101409	7.93e-06	2.28e-06	-4.892863	3.862052	-0.2359569		
AGhsB170101	7.96e-06	2.29e-06	4.891981	3.858263	0.2950219		
AGhsA061607	8.00e-06	2.30e-06	4.890728	3.852881	0.2384872	NADK	NAD kinase
AGhsC250219	8.01e-06	2.31e-06	-4.89034	3.851214	-0.2155593		
AGhsC020712	8.01e-06	2.31e-06	-4.890284	3.850972	-0.2166493	VPS72	vacuolar protein sorting 72 homolog (S. cerevisiae)
AGhsB120505	8.07e-06	2.32e-06	-4.888807	3.844629	-0.2596749	ADA	adenosine deaminase
AGhsA140216	8.09e-06	2.33e-06	-4.888136	3.841745	-0.2456536	THOP1	thimet oligopeptidase 1
AGhsA090207	8.09e-06	2.33e-06	-4.887985	3.841098	-0.2634501	BMP7	bone morphogenetic protein 7 (osteogenic protein 1)
AGhsB180215	8.15e-06	2.35e-06	-4.886351	3.834082	-0.1860057		
AGhsC020307	8.20e-06	2.36e-06	4.885	3.828283	0.3014185	SLC22A16	solute carrier family 22 (organic cation transporter), member 16
AGhsB100605	8.20e-06	2.37e-06	-4.884864	3.8277	-0.1759771	CX3CR1	chemokine (C-X3-C motif) receptor 1
AGhsB061620	8.21e-06	2.37e-06	4.884401	3.825713	0.1561001	FAM64A	family with sequence similarity 64, member A
AGhsB111512	8.22e-06	2.37e-06	4.884079	3.824332	0.2916274		
AGhsA211016	8.26e-06	2.38e-06	-4.883177	3.820459	-0.149968	CUL7	cullin 7
AGhsC170216	8.26e-06	2.39e-06	-4.882983	3.819629	-0.157121		
AGhsB031119	8.27e-06	2.39e-06	4.882643	3.818169	0.1437214	GINS2	GINS complex subunit 2 (Psf2 homolog)
AGhsB201301	8.29e-06	2.40e-06	4.881974	3.8153	0.1653302		
AGhsS010809	8.30e-06	2.40e-06	-4.881771	3.814427	-0.4174242	RPL37A	ribosomal protein L37a
AGhsC151223	8.30e-06	2.40e-06	-4.881637	3.813851	-0.2053454		
AGhsB120406	8.36e-06	2.42e-06	-4.879995	3.806809	-0.1456587	IGLC1	immunoglobulin lambda constant 1 (Mcg marker)
AGhsC251124	8.37e-06	2.42e-06	-4.87962	3.805199	-0.2167183		
AGhsA111505	8.38e-06	2.42e-06	-4.879406	3.804281	-0.2188865	LCE2B	late cornified envelope 2B
AGhsC190815	8.39e-06	2.43e-06	-4.879114	3.803033	-0.1728605		
AGhsA060112	8.44e-06	2.44e-06	4.877643	3.796723	0.326848	TAOK3	TAO kinase 3
AGhsA131023	8.45e-06	2.45e-06	-4.877314	3.795315	-0.4239623	RBM39	RNA binding motif protein 39
AGhsC010515	8.46e-06	2.45e-06	4.877066	3.794252	0.2705677	SEMA6C	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C
AGhsB040919	8.52e-06	2.47e-06	-4.87553	3.787666	-0.1388022	PCBP4	poly(rC) binding protein 4
AGhsC120522	8.58e-06	2.49e-06	4.87382	3.78034	0.2282042		
AGhsB131009	8.59e-06	2.49e-06	-4.873544	3.779156	-0.2120822	SHMT2	serine hydroxymethyltransferase 2 (mitochondrial)
AGhsB021202	8.61e-06	2.49e-06	-4.872934	3.776542	-0.1864875	ZNF44	zinc finger protein 44
AGhsA140415	8.62e-06	2.50e-06	4.872493	3.774651	0.2575051	JUNB	jun B proto-oncogene
AGhsA111507	8.63e-06	2.50e-06	4.872387	3.774198	0.1966509		
AGhsB230617	8.74e-06	2.53e-06	-4.86947	3.761704	-0.1994474		
AGhsC241314	8.76e-06	2.54e-06	-4.868759	3.758663	-0.2345788		
AGhsB260806	8.78e-06	2.55e-06	4.868202	3.756277	0.4944003		
AGhsA131105	8.80e-06	2.55e-06	4.86767	3.753999	0.2232193	PLUNC	palate, lung and nasal epithelium carcinoma associated
AGhsB170414	8.82e-06	2.56e-06	4.86707	3.751432	0.2945199	ANKRD20A1	ankyrin repeat domain 20 family, member A1
AGhsC111411	8.83e-06	2.56e-06	-4.86689	3.750659	-0.2099343		
AGhsB030804	8.83e-06	2.56e-06	4.866722	3.749943	0.3706166		
AGhsC061521	8.87e-06	2.58e-06	4.865697	3.745556	0.1928083		
AGhsB171311	8.88e-06	2.58e-06	4.86536	3.744114	0.3667318		
AGhsC210622	8.93e-06	2.60e-06	4.863969	3.738161	0.2538578		
AGhsC191517	9.03e-06	2.62e-06	4.861572	3.727907	0.213467		
AGhsC060224	9.11e-06	2.65e-06	-4.859443	3.718808	-0.1737214		
AGhsA260607	9.13e-06	2.65e-06	-4.858945	3.716676	-0.1800387	CTDSP2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2
AGhsA161007	9.16e-06	2.66e-06	-4.858086	3.713004	-0.2128925	APEX1	APEX nuclease (multifunctional DNA repair enzyme) 1
AGhsB070324	9.16e-06	2.67e-06	-4.857992	3.712603	-0.2514875		
AGhsA210912	9.17e-06	2.67e-06	-4.857694	3.711328	-0.3261456	VARS	valyl-tRNA synthetase
AGhsA040118	9.19e-06	2.68e-06	-4.857132	3.708927	-0.2718346	TYK2	tyrosine kinase 2
AGhsB251616	9.23e-06	2.69e-06	4.856253	3.705171	0.16875		
AGhsC100608	9.27e-06	2.70e-06	4.855275	3.700993	0.2401213		
AGhsA140512	9.28e-06	2.70e-06	-4.854832	3.6991	-0.1924478	FLJ11286	hypothetical protein FLJ11286
AGhsB251220	9.32e-06	2.72e-06	4.853777	3.694593	0.2425135	KIAA1598	KIAA1598
AGhsC040905	9.34e-06	2.72e-06	-4.853296	3.69254	-0.1982025		
AGhsB161503	9.35e-06	2.72e-06	-4.853099	3.691698	-0.1728015		
AGhsC180713	9.43e-06	2.75e-06	-4.851161	3.683422	-0.2514589		
